5	1.1067	1.1185	0.7717	0.7746
6	1.0897	1.0983	0.7603	0.7604
7	1.0772	1.0864	0.7494	0.751
8	1.072	1.0823	0.7549	0.7592
9	1.0565	1.0664	0.7484	0.7498
10	1.0591	1.0679	0.7536	0.7552
11	1.0484	1.0578	0.7417	0.7464
12	1.0334	1.0441	0.7467	0.7504
13	1.0304	1.0416	0.7418	0.7502
14	1.0282	1.0387	0.7373	0.7404
15	1.0407	1.0469	0.7339	0.7374
16	1.0319	1.0391	0.7298	0.7326
17	1.0358	1.041	0.7246	0.7277
18	1.0196	1.027	0.7174	0.7249
19	1.0161	1.0246	0.7228	0.7309
20	1.0133	1.0227	0.7156	0.7246
