1	-4.323	-0.5667
2	-3.8955	-0.1169
3	-1.8641	-0.3963
4	-1.2978	-0.5353
5	-0.9979	-0.6636
6	-0.8704	-0.7395
7	-0.8866	-0.7032
8	-0.7974	-0.7908
9	-0.7535	-0.8645
10	-0.7204	-0.9111
11	-0.6166	-1.0556
12	-0.5348	-1.2033
13	-0.5246	-1.2631
14	-0.5508	-1.2662
15	-0.5154	-1.3455
16	-0.5168	-1.3759
17	-0.5178	-1.4532
18	-0.495	-1.5272
19	-0.4846	-1.5537
20	-0.461	-1.6873
