1	0.9925	1.0259	0.7867	0.8002
2	0.9408	0.9768	0.7789	0.7886
3	0.9327	0.9638	0.7659	0.7755
4	0.9242	0.9523	0.7574	0.7672
5	0.9179	0.9436	0.7493	0.7597
6	0.9154	0.9395	0.7406	0.7515
7	0.9094	0.932	0.7364	0.7482
8	0.9069	0.9277	0.7286	0.7417
9	0.9002	0.9205	0.7266	0.7399
10	0.8967	0.9171	0.7228	0.7356
11	0.8935	0.9134	0.7188	0.7321
12	0.8911	0.9107	0.7146	0.728
13	0.8901	0.9096	0.7074	0.7208
14	0.8879	0.9072	0.7043	0.7178
15	0.8848	0.9039	0.7026	0.7163
16	0.8827	0.9015	0.7008	0.7149
17	0.8805	0.8992	0.6997	0.7139
18	0.8781	0.897	0.6965	0.7101
19	0.8753	0.8941	0.6972	0.7109
20	0.8747	0.8932	0.693	0.7069
