1	1.0178	1.1217	0.774	0.7819
2	1.0257	0.9511	0.7694	0.7793
3	0.9316	0.8886	0.7628	0.7748
4	0.9192	0.9024	0.7495	0.762
5	0.892	0.8798	0.7432	0.7568
6	0.8846	0.8752	0.7362	0.7505
7	0.874	0.8675	0.7313	0.7458
8	0.8681	0.863	0.7255	0.7406
9	0.86	0.8554	0.7224	0.7383
10	0.8539	0.8502	0.7187	0.7353
11	0.8516	0.8497	0.7138	0.7299
12	0.847	0.846	0.7109	0.7271
13	0.8452	0.8445	0.7071	0.7237
14	0.8416	0.8412	0.704	0.7212
15	0.8389	0.8395	0.7012	0.7181
16	0.837	0.8378	0.6977	0.7149
17	0.8319	0.8339	0.6988	0.7152
18	0.829	0.8319	0.6972	0.7129
19	0.8261	0.83	0.6956	0.7103
20	0.8251	0.8291	0.6924	0.7074
