1	-10.2083	-1.0207
2	7.2731	-1.2867
3	4.6157	-1.5732
4	1.8277	-1.6678
5	1.3677	-1.8299
6	1.0626	-1.9424
7	0.7437	-1.9828
8	0.5875	-2.0813
9	0.5349	-2.201
10	0.4333	-2.3097
11	0.2231	-2.2555
12	0.1181	-2.2788
13	0.0828	-2.3476
14	0.0475	-2.4432
15	-0.0715	-2.4102
16	-0.0956	-2.4652
17	-0.2404	-2.3469
18	-0.3498	-2.2519
19	-0.4721	-2.1133
20	-0.4848	-2.1664
