5	1.1079	1.1072	0.7824	0.771
6	1.092	1.0893	0.769	0.7592
7	1.081	1.0773	0.7564	0.7497
8	1.0765	1.0738	0.7592	0.7558
9	1.0618	1.0593	0.7521	0.7487
10	1.0652	1.0585	0.7567	0.7526
11	1.0583	1.0495	0.7438	0.7425
12	1.0433	1.0384	0.7489	0.7461
13	1.0409	1.0363	0.7433	0.745
14	1.0385	1.033	0.7397	0.7385
15	1.0527	1.042	0.7349	0.7363
16	1.0446	1.0352	0.7304	0.7307
17	1.0481	1.0359	0.7257	0.7249
18	1.0342	1.0231	0.7182	0.7218
19	1.031	1.0209	0.723	0.7281
20	1.0301	1.0191	0.7159	0.7207
