1	-0.5265	-0.1813
2	0.7998	-0.2078
3	0.7046	-0.2616
4	-0.3862	-0.1459
5	-0.1163	-0.2135
6	0.0584	-0.2825
7	-0.0592	-0.2428
8	-0.0356	-0.2852
9	-0.0239	-0.2997
10	0.072	-0.3835
11	0.06	-0.4138
12	0.1565	-0.5265
13	0.1085	-0.515
14	0.1816	-0.6281
15	0.1819	-0.673
16	0.255	-0.7884
17	0.1221	-0.6462
18	0.1836	-0.7894
19	0.0246	-0.5499
20	-0.0369	-0.4809
