1	0.9787	1.0155	0.7821	0.7943
2	0.8873	0.9242	0.7736	0.7824
3	0.8882	0.9116	0.7611	0.7713
4	0.8832	0.9033	0.7515	0.762
5	0.8807	0.8996	0.742	0.7524
6	0.8814	0.8977	0.7322	0.7438
7	0.876	0.892	0.7268	0.7384
8	0.8702	0.8863	0.7224	0.7337
9	0.8652	0.8804	0.7198	0.7316
10	0.8618	0.8763	0.716	0.7284
11	0.8575	0.8717	0.7137	0.7263
12	0.8545	0.8688	0.7103	0.7227
13	0.8508	0.8648	0.7095	0.7224
14	0.8478	0.8617	0.7067	0.7196
15	0.8476	0.861	0.7008	0.7145
16	0.8453	0.8585	0.6994	0.7136
17	0.8438	0.8566	0.6966	0.7114
18	0.8416	0.8541	0.6951	0.7106
19	0.8387	0.8516	0.6957	0.7106
20	0.8377	0.8504	0.6933	0.7087
