1	1.0877	1.0979	0.7801	0.78
2	1.0337	1.006	0.7764	0.7769
3	0.9332	0.9068	0.7702	0.7721
4	0.9171	0.8926	0.7577	0.7618
5	0.9043	0.8807	0.7487	0.7548
6	0.8799	0.8654	0.7472	0.7521
7	0.8711	0.857	0.7425	0.7485
8	0.8593	0.8491	0.7396	0.7449
9	0.8554	0.8451	0.7356	0.7418
10	0.8548	0.8444	0.7291	0.7363
11	0.8496	0.8391	0.7267	0.7349
12	0.8453	0.8348	0.7246	0.7337
13	0.8432	0.8337	0.7218	0.7307
14	0.8419	0.8324	0.717	0.7268
15	0.8438	0.8346	0.7091	0.7195
16	0.8427	0.8337	0.7049	0.7159
17	0.8398	0.8316	0.7035	0.7141
18	0.8353	0.8278	0.7045	0.7149
19	0.833	0.8257	0.704	0.7147
20	0.8334	0.8258	0.6995	0.7111
