1	-10.7683	-0.8786
2	3.734	-1.0398
3	3.6711	-1.3241
4	1.4795	-1.4143
5	1.0314	-1.5339
6	0.7461	-1.6028
7	0.5835	-1.6819
8	0.4608	-1.7643
9	0.4651	-1.9103
10	0.363	-1.9758
11	0.2349	-1.9753
12	0.1771	-2.0397
13	0.1301	-2.0931
14	0.1069	-2.1733
15	0.0	-2.1535
16	0.0239	-2.2789
17	-0.1202	-2.1608
18	-0.2292	-2.0511
19	-0.3268	-1.9839
20	-0.3151	-2.0653
