5	1.1079	1.1072	0.7906	0.774
6	1.092	1.0893	0.7772	0.7622
7	1.081	1.0773	0.7629	0.7517
8	1.0765	1.0738	0.7635	0.7572
9	1.0618	1.0593	0.7577	0.751
10	1.0652	1.0585	0.7607	0.7541
11	1.0583	1.0495	0.7486	0.744
12	1.0433	1.0384	0.7521	0.7474
13	1.0409	1.0363	0.7466	0.7463
14	1.0385	1.033	0.7424	0.7394
15	1.0527	1.042	0.7368	0.7369
16	1.0446	1.0352	0.7325	0.7311
17	1.0481	1.0359	0.7269	0.7261
18	1.0342	1.0231	0.7194	0.7221
19	1.031	1.0209	0.7241	0.7286
20	1.0301	1.0191	0.7169	0.7212
