1	0.8942	0.945	0.7662	0.7771
2	0.8339	0.8812	0.7608	0.7669
3	0.8368	0.8715	0.752	0.7579
4	0.833	0.8645	0.7458	0.7505
5	0.8302	0.8595	0.7402	0.7439
6	0.8303	0.8584	0.7341	0.7369
7	0.8284	0.8548	0.7294	0.7319
8	0.8241	0.8511	0.7269	0.7274
9	0.8214	0.8465	0.7246	0.7255
10	0.8187	0.8436	0.7225	0.7224
11	0.8165	0.8397	0.7201	0.7208
12	0.8154	0.8381	0.7168	0.7169
13	0.813	0.8352	0.716	0.7161
14	0.811	0.8325	0.714	0.7139
15	0.8105	0.8317	0.7105	0.7099
16	0.8086	0.8293	0.7101	0.7097
17	0.8079	0.8278	0.7075	0.7079
18	0.8069	0.826	0.7056	0.7067
19	0.8045	0.8232	0.7069	0.708
20	0.8043	0.8223	0.7043	0.7063
