5	0.5485	0.5625	0.6062	0.5875
6	0.561	0.5749	0.5657	0.5255
7	0.5638	0.5767	0.5277	0.5082
8	0.561	0.5725	0.5235	0.4879
9	0.5611	0.573	0.5096	0.5095
10	0.5617	0.5772	0.5591	0.5212
11	0.5645	0.5764	0.4976	0.468
12	0.5628	0.5774	0.5312	0.5007
13	0.5585	0.5711	0.4828	0.4838
14	0.5639	0.5764	0.4742	0.4983
15	0.5632	0.576	0.4268	0.4405
16	0.5577	0.5715	0.4744	0.476
17	0.5481	0.5615	0.418	0.4386
18	0.5614	0.5725	0.5021	0.4902
19	0.5621	0.5716	0.4425	0.5257
20	0.5601	0.574	0.4965	0.4687
